SCHOOL_YEAR,STATE_NAME,LEAID,LEA_NAME,DATA_GROUP_ID,DENOMINATOR,NUMERATOR,TEXT_VALUE,NUMERIC_VALUE,SUBGROUP
2022-2023,WASHINGTON,5306360,Orient School District,814PCT,41,29,70.7%,70.7,ALLLEA
2022-2023,WASHINGTON,5306390,Orondo School District,814PCT,118,61,51.7%,51.7,ALLLEA
2022-2023,WASHINGTON,5306420,Oroville School District,814PCT,516,217,42.1%,42.1,ALLLEA
2022-2023,WASHINGTON,5306450,Orting School District,814PCT,2709,1111,41.0%,41,ALLLEA
2022-2023,WASHINGTON,5306480,Othello School District,814PCT,4570,1366,29.9%,29.9,ALLLEA
2022-2023,WASHINGTON,5306510,Palisades School District,814PCT,26,0,0.0%,0,ALLLEA
2022-2023,WASHINGTON,5306540,Palouse School District,814PCT,156,68,43.6%,43.6,ALLLEA
2022-2023,WASHINGTON,5306570,Pasco School District,814PCT,18180,7765,42.7%,42.7,ALLLEA
2022-2023,WASHINGTON,5306600,Pateros School District,814PCT,269,84,31.2%,31.2,ALLLEA
2022-2023,WASHINGTON,5306630,Paterson School District,814PCT,142,35,24.6%,24.6,ALLLEA
2022-2023,WASHINGTON,5306660,Pe Ell School District,814PCT,266,131,49.2%,49.2,ALLLEA
2022-2023,WASHINGTON,5306690,Peninsula School District,814PCT,8856,2498,28.2%,28.2,ALLLEA
2022-2023,WASHINGTON,5306750,Pioneer School District,814PCT,739,432,58.5%,58.5,ALLLEA
2022-2023,WASHINGTON,5306780,Pomeroy School District,814PCT,351,177,50.4%,50.4,ALLLEA
2022-2023,WASHINGTON,5306820,Port Angeles School District,814PCT,3508,1142,32.6%,32.6,ALLLEA
2022-2023,WASHINGTON,5306840,Port Townsend School District,814PCT,1187,589,49.6%,49.6,ALLLEA
2022-2023,WASHINGTON,5306870,Prescott School District,814PCT,245,90,36.7%,36.7,ALLLEA
2022-2023,WASHINGTON,5306900,Prosser School District,814PCT,2402,827,34.4%,34.4,ALLLEA
2022-2023,WASHINGTON,5306930,Pullman School District,814PCT,2713,797,29.4%,29.4,ALLLEA
2022-2023,WASHINGTON,5306960,Puyallup School District,814PCT,22860,8602,37.6%,37.6,ALLLEA
2022-2023,WASHINGTON,5306990,Quilcene School District,814PCT,707,95,13.4%,13.4,ALLLEA
2022-2023,WASHINGTON,5307020,Quillayute Valley School District,814PCT,2473,335,13.5%,13.5,ALLLEA
2022-2023,WASHINGTON,5307050,Lake Quinault School District,814PCT,196,114,58.2%,58.2,ALLLEA
2022-2023,WASHINGTON,5307080,Quincy School District,814PCT,3083,1241,40.3%,40.3,ALLLEA
2022-2023,WASHINGTON,5307110,Rainier School District,814PCT,905,281,31.0%,31,ALLLEA
2022-2023,WASHINGTON,5307140,Raymond School District,814PCT,483,167,34.6%,34.6,ALLLEA
2022-2023,WASHINGTON,5307210,Reardan-Edwall School District,814PCT,671,213,31.7%,31.7,ALLLEA
2022-2023,WASHINGTON,5307230,Renton School District,814PCT,14728,5650,38.4%,38.4,ALLLEA
2022-2023,WASHINGTON,5307260,Republic School District,814PCT,378,53,14.0%,14,ALLLEA
2022-2023,WASHINGTON,5307320,Richland School District,814PCT,13691,4158,30.4%,30.4,ALLLEA
2022-2023,WASHINGTON,5307350,Ridgefield School District,814PCT,3910,1411,36.1%,36.1,ALLLEA
2022-2023,WASHINGTON,5307380,Ritzville School District,814PCT,362,110,30.4%,30.4,ALLLEA
2022-2023,WASHINGTON,5307440,Riverside School District,814PCT,1527,298,19.5%,19.5,ALLLEA
2022-2023,WASHINGTON,5307470,Rochester School District,814PCT,2132,917,43.0%,43,ALLLEA
2022-2023,WASHINGTON,5307530,Roosevelt School District,814PCT,25,3,12.0%,12,ALLLEA
2022-2023,WASHINGTON,5307560,Rosalia School District,814PCT,151,61,40.4%,40.4,ALLLEA
2022-2023,WASHINGTON,5307620,Royal School District,814PCT,1737,555,32.0%,32,ALLLEA
2022-2023,WASHINGTON,5307650,San Juan Island School District,814PCT,782,380,48.6%,48.6,ALLLEA
2022-2023,WASHINGTON,5307680,Satsop School District,814PCT,52,17,32.7%,32.7,ALLLEA
2022-2023,WASHINGTON,5307710,Seattle School District No. 1,814PCT,50424,14314,28.4%,28.4,ALLLEA
2022-2023,WASHINGTON,5307740,Sedro-Woolley School District,814PCT,4483,1609,35.9%,35.9,ALLLEA
2022-2023,WASHINGTON,5307770,Selah School District,814PCT,3705,1423,38.4%,38.4,ALLLEA
2022-2023,WASHINGTON,5307800,Selkirk School District,814PCT,262,96,36.6%,36.6,ALLLEA
2022-2023,WASHINGTON,5307830,Sequim School District,814PCT,2571,673,26.2%,26.2,ALLLEA
2022-2023,WASHINGTON,5307860,Shaw Island School District,814PCT,9,6,66.7%,66.7,ALLLEA
2022-2023,WASHINGTON,5307900,Shelton School District,814PCT,4385,2423,55.3%,55.3,ALLLEA
2022-2023,WASHINGTON,5307920,Shoreline School District,814PCT,9209,2473,26.9%,26.9,ALLLEA
2022-2023,WASHINGTON,5307950,Skamania School District,814PCT,73,26,35.6%,35.6,ALLLEA
2022-2023,WASHINGTON,5307980,Skykomish School District,814PCT,36,33,91.7%,91.7,ALLLEA
2022-2023,WASHINGTON,5308020,Snohomish School District,814PCT,9385,2888,30.8%,30.8,ALLLEA
2022-2023,WASHINGTON,5308040,Snoqualmie Valley School District,814PCT,7024,1764,25.1%,25.1,ALLLEA
2022-2023,WASHINGTON,5308070,Soap Lake School District,814PCT,499,289,57.9%,57.9,ALLLEA
2022-2023,WASHINGTON,5308100,South Bend School District,814PCT,576,231,40.1%,40.1,ALLLEA
2022-2023,WASHINGTON,5308130,Tukwila School District,814PCT,2550,1070,42.0%,42,ALLLEA
2022-2023,WASHINGTON,5308160,South Kitsap School District,814PCT,9063,84,0.9%,0.9,ALLLEA
2022-2023,WASHINGTON,5308190,South Whidbey School District,814PCT,1196,531,44.4%,44.4,ALLLEA
2022-2023,WASHINGTON,5308220,Southside School District,814PCT,195,69,35.4%,35.4,ALLLEA
2022-2023,WASHINGTON,5308250,Spokane School District,814PCT,28243,9952,35.2%,35.2,ALLLEA
2022-2023,WASHINGTON,5308280,Sprague School District,814PCT,67,36,53.7%,53.7,ALLLEA
2022-2023,WASHINGTON,5308310,St. John School District,814PCT,133,66,49.6%,49.6,ALLLEA
2022-2023,WASHINGTON,5308340,Stanwood-Camano School District,814PCT,4753,1732,36.4%,36.4,ALLLEA
2022-2023,WASHINGTON,5308400,Starbuck School District,814PCT,185,1,0.5%,0.5,ALLLEA
2022-2023,WASHINGTON,5308430,Stehekin School District,814PCT,10,10,100.0%,100,ALLLEA
2022-2023,WASHINGTON,5308460,Steilacoom Hist. School District,814PCT,3065,854,27.9%,27.9,ALLLEA
2022-2023,WASHINGTON,5308490,Steptoe School District,814PCT,28,8,28.6%,28.6,ALLLEA
2022-2023,WASHINGTON,5308520,Stevenson-Carson School District,814PCT,834,187,22.4%,22.4,ALLLEA
2022-2023,WASHINGTON,5308550,Sultan School District,814PCT,2045,854,41.8%,41.8,ALLLEA
2022-2023,WASHINGTON,5308580,Summit Valley School District,814PCT,73,40,54.8%,54.8,ALLLEA
2022-2023,WASHINGTON,5308610,Sumner-Bonney Lake School District,814PCT,10077,3611,35.8%,35.8,ALLLEA
2022-2023,WASHINGTON,5308670,Sunnyside School District,814PCT,6328,2135,33.7%,33.7,ALLLEA
2022-2023,WASHINGTON,5308700,Tacoma School District,814PCT,27302,12594,46.1%,46.1,ALLLEA
2022-2023,WASHINGTON,5308730,Taholah School District,814PCT,168,120,71.4%,71.4,ALLLEA
2022-2023,WASHINGTON,5308760,Tahoma School District,814PCT,8934,2301,25.8%,25.8,ALLLEA
2022-2023,WASHINGTON,5308790,Tekoa School District,814PCT,181,55,30.4%,30.4,ALLLEA
2022-2023,WASHINGTON,5308820,Tenino School District,814PCT,1265,583,46.1%,46.1,ALLLEA
2022-2023,WASHINGTON,5308850,Thorp School District,814PCT,257,126,49.0%,49,ALLLEA
2022-2023,WASHINGTON,5308910,Toledo School District,814PCT,839,224,26.7%,26.7,ALLLEA
2022-2023,WASHINGTON,5308940,Tonasket School District,814PCT,1131,480,42.4%,42.4,ALLLEA
2022-2023,WASHINGTON,5308970,Toppenish School District,814PCT,4012,1126,28.1%,28.1,ALLLEA
2022-2023,WASHINGTON,5309000,Touchet School District,814PCT,204,83,40.7%,40.7,ALLLEA
2022-2023,WASHINGTON,5309030,Toutle Lake School District,814PCT,690,100,14.5%,14.5,ALLLEA
2022-2023,WASHINGTON,5309060,Trout Lake School District,814PCT,199,63,31.7%,31.7,ALLLEA
2022-2023,WASHINGTON,5309100,Tumwater School District,814PCT,6413,2433,37.9%,37.9,ALLLEA
2022-2023,WASHINGTON,5309150,Union Gap School District,814PCT,562,186,33.1%,33.1,ALLLEA
2022-2023,WASHINGTON,5309180,University Place School District,814PCT,5527,1194,21.6%,21.6,ALLLEA
2022-2023,WASHINGTON,5309240,Valley School District,814PCT,1040,98,9.4%,9.4,ALLLEA
2022-2023,WASHINGTON,5309270,Vancouver School District,814PCT,21736,9776,45.0%,45,ALLLEA
2022-2023,WASHINGTON,5309300,Vashon Island School District,814PCT,1498,492,32.8%,32.8,ALLLEA
2022-2023,WASHINGTON,5309330,Wahkiakum School District,814PCT,431,119,27.6%,27.6,ALLLEA
2022-2023,WASHINGTON,5309360,Wahluke School District,814PCT,2401,752,31.3%,31.3,ALLLEA
2022-2023,WASHINGTON,5309390,Waitsburg School District,814PCT,276,129,46.7%,46.7,ALLLEA
2022-2023,WASHINGTON,5309450,Walla Walla Public Schools,814PCT,5478,2090,38.2%,38.2,ALLLEA
2022-2023,WASHINGTON,5309480,Wapato School District,814PCT,3173,1529,48.2%,48.2,ALLLEA
2022-2023,WASHINGTON,5309510,Warden School District,814PCT,874,383,43.8%,43.8,ALLLEA
2022-2023,WASHINGTON,5309540,Washougal School District,814PCT,2835,569,20.1%,20.1,ALLLEA
2022-2023,WASHINGTON,5309570,Washtucna School District,814PCT,69,41,59.4%,59.4,ALLLEA
2022-2023,WASHINGTON,5309600,Waterville School District,814PCT,232,51,22.0%,22,ALLLEA
2022-2023,WASHINGTON,5309630,Wellpinit School District #49,814PCT,389,173,44.5%,44.5,ALLLEA
2022-2023,WASHINGTON,5309660,Wenatchee School District,814PCT,7213,2945,40.8%,40.8,ALLLEA
2022-2023,WASHINGTON,5309690,West Valley School District (Spokane),814PCT,3417,1497,43.8%,43.8,ALLLEA
2022-2023,WASHINGTON,5309720,West Valley School District (Yakima),814PCT,5443,1907,35.0%,35,ALLLEA
2022-2023,WASHINGTON,5309750,White Pass School District,814PCT,347,190,54.8%,54.8,ALLLEA
2022-2023,WASHINGTON,5309780,White River School District,814PCT,4255,1420,33.4%,33.4,ALLLEA
2022-2023,WASHINGTON,5309810,White Salmon Valley School District,814PCT,1114,414,37.2%,37.2,ALLLEA
2022-2023,WASHINGTON,5309840,Wilbur School District,814PCT,217,85,39.2%,39.2,ALLLEA
2022-2023,WASHINGTON,5309870,Willapa Valley School District,814PCT,344,77,22.4%,22.4,ALLLEA
2022-2023,WASHINGTON,5309900,Wilson Creek School District,814PCT,115,45,39.1%,39.1,ALLLEA
2022-2023,WASHINGTON,5309930,Winlock School District,814PCT,806,286,35.5%,35.5,ALLLEA
2022-2023,WASHINGTON,5309990,Wishkah Valley School District,814PCT,157,63,40.1%,40.1,ALLLEA
2022-2023,WASHINGTON,5310020,Wishram School District,814PCT,67,52,77.6%,77.6,ALLLEA
2022-2023,WASHINGTON,5310050,Woodland School District,814PCT,2406,357,14.8%,14.8,ALLLEA
2022-2023,WASHINGTON,5310110,Yakima School District,814PCT,15257,6864,45.0%,45,ALLLEA
2022-2023,WASHINGTON,5310140,Yelm School District,814PCT,5613,1933,34.4%,34.4,ALLLEA
2022-2023,WASHINGTON,5310170,Zillah School District,814PCT,1296,427,32.9%,32.9,ALLLEA
2022-2023,WEST VIRGINIA,5400030,BARBOUR COUNTY BOARD OF EDUCATION,814PCT,2004,712,35.5%,35.5,ALLLEA
2022-2023,WEST VIRGINIA,5400060,BERKELEY COUNTY SCHOOLS,814PCT,18803,6050,32.2%,32.2,ALLLEA
2022-2023,WEST VIRGINIA,5400062,Eastern Panhandle Preparatory Academy,814PCT,271,143,52.8%,52.8,ALLLEA
2022-2023,WEST VIRGINIA,5400063,Virtual Preparatory Academy of West Virginia,814PCT,217,488,S,,ALLLEA
2022-2023,WEST VIRGINIA,5400064,West Virginia Virtual Academy,814PCT,398,64,16.1%,16.1,ALLLEA
2022-2023,WEST VIRGINIA,5400090,BOONE COUNTY  SCHOOLS,814PCT,2998,1663,55.5%,55.5,ALLLEA
2022-2023,WEST VIRGINIA,5400120,BRAXTON COUNTY SCHOOLS,814PCT,1596,570,35.7%,35.7,ALLLEA
2022-2023,WEST VIRGINIA,5400150,BROOKE COUNTY SCHOOLS,814PCT,2369,1058,44.7%,44.7,ALLLEA
2022-2023,WEST VIRGINIA,5400180,CABELL COUNTY SCHOOLS,814PCT,10784,3920,36.4%,36.4,ALLLEA
2022-2023,WEST VIRGINIA,5400210,CALHOUN COUNTY SCHOOLS,814PCT,813,299,36.8%,36.8,ALLLEA
2022-2023,WEST VIRGINIA,5400240,CLAY COUNTY SCHOOLS,814PCT,1526,482,31.6%,31.6,ALLLEA
2022-2023,WEST VIRGINIA,5400270,DODDRIDGE COUNTY SCHOOLS,814PCT,1030,295,28.6%,28.6,ALLLEA
2022-2023,WEST VIRGINIA,5400300,FAYETTE COUNTY SCHOOLS,814PCT,5265,1962,37.3%,37.3,ALLLEA
2022-2023,WEST VIRGINIA,5400330,GILMER COUNTY SCHOOLS,814PCT,748,234,31.3%,31.3,ALLLEA
2022-2023,WEST VIRGINIA,5400360,GRANT COUNTY SCHOOLS,814PCT,1501,511,34.0%,34,ALLLEA
2022-2023,WEST VIRGINIA,5400390,GREENBRIER COUNTY SCHOOLS,814PCT,4390,1960,44.6%,44.6,ALLLEA
2022-2023,WEST VIRGINIA,5400420,HAMPSHIRE COUNTY SCHOOLS,814PCT,2646,1013,38.3%,38.3,ALLLEA
2022-2023,WEST VIRGINIA,5400450,HANCOCK COUNTY SCHOOLS,814PCT,3300,872,26.4%,26.4,ALLLEA
2022-2023,WEST VIRGINIA,5400480,HARDY COUNTY SCHOOLS,814PCT,2072,670,32.3%,32.3,ALLLEA
2022-2023,WEST VIRGINIA,5400510,HARRISON COUNTY SCHOOLS,814PCT,9341,2639,28.3%,28.3,ALLLEA
2022-2023,WEST VIRGINIA,5400540,JACKSON COUNTY SCHOOLS,814PCT,3927,1063,27.1%,27.1,ALLLEA
2022-2023,WEST VIRGINIA,5400570,JEFFERSON COUNTY SCHOOLS,814PCT,8113,2360,29.1%,29.1,ALLLEA
2022-2023,WEST VIRGINIA,5400600,KANAWHA COUNTY SCHOOLS,814PCT,22569,6717,29.8%,29.8,ALLLEA
2022-2023,WEST VIRGINIA,5400630,LEWIS COUNTY SCHOOLS,814PCT,2254,688,30.5%,30.5,ALLLEA
2022-2023,WEST VIRGINIA,5400660,LINCOLN COUNTY SCHOOLS,814PCT,2760,1546,56.0%,56,ALLLEA
2022-2023,WEST VIRGINIA,5400690,LOGAN COUNTY SCHOOLS,814PCT,4871,2425,49.8%,49.8,ALLLEA
2022-2023,WEST VIRGINIA,5400720,MARION COUNTY SCHOOLS,814PCT,7050,1762,25.0%,25,ALLLEA
2022-2023,WEST VIRGINIA,5400750,MARSHALL COUNTY SCHOOLS,814PCT,4019,1434,35.7%,35.7,ALLLEA
2022-2023,WEST VIRGINIA,5400780,MASON COUNTY SCHOOLS,814PCT,3543,1001,28.3%,28.3,ALLLEA
2022-2023,WEST VIRGINIA,5400810,MCDOWELL COUNTY SCHOOLS,814PCT,2325,1563,67.2%,67.2,ALLLEA
2022-2023,WEST VIRGINIA,5400840,MERCER COUNTY SCHOOLS,814PCT,8069,2757,34.2%,34.2,ALLLEA
2022-2023,WEST VIRGINIA,5400870,MINERAL COUNTY SCHOOLS,814PCT,3723,1102,29.6%,29.6,ALLLEA
2022-2023,WEST VIRGINIA,5400900,MINGO COUNTY SCHOOLS,814PCT,3365,1498,44.5%,44.5,ALLLEA
2022-2023,WEST VIRGINIA,5400930,MONONGALIA COUNTY SCHOOLS,814PCT,10624,3076,29.0%,29,ALLLEA
2022-2023,WEST VIRGINIA,5400960,MONROE COUNTY SCHOOLS,814PCT,1540,525,34.1%,34.1,ALLLEA
2022-2023,WEST VIRGINIA,5400990,MORGAN COUNTY SCHOOLS,814PCT,2076,749,36.1%,36.1,ALLLEA
2022-2023,WEST VIRGINIA,5401020,NICHOLAS COUNTY SCHOOLS,814PCT,3282,959,29.2%,29.2,ALLLEA
2022-2023,WEST VIRGINIA,5401050,OHIO COUNTY SCHOOLS,814PCT,4667,938,20.1%,20.1,ALLLEA
2022-2023,WEST VIRGINIA,5401080,PENDLETON COUNTY SCHOOLS,814PCT,817,212,25.9%,25.9,ALLLEA
2022-2023,WEST VIRGINIA,5401110,PLEASANTS COUNTY SCHOOLS,814PCT,1006,303,30.1%,30.1,ALLLEA
2022-2023,WEST VIRGINIA,5401140,POCAHONTAS COUNTY SCHOOLS,814PCT,863,373,43.2%,43.2,ALLLEA
2022-2023,WEST VIRGINIA,5401170,PRESTON COUNTY SCHOOLS,814PCT,3857,1422,36.9%,36.9,ALLLEA
2022-2023,WEST VIRGINIA,5401200,PUTNAM COUNTY SCHOOLS,814PCT,8571,2173,25.4%,25.4,ALLLEA
2022-2023,WEST VIRGINIA,5401230,RALEIGH COUNTY SCHOOLS,814PCT,10234,3799,37.1%,37.1,ALLLEA
2022-2023,WEST VIRGINIA,5401260,RANDOLPH COUNTY SCHOOLS,814PCT,3460,882,25.5%,25.5,ALLLEA
2022-2023,WEST VIRGINIA,5401290,RITCHIE COUNTY SCHOOLS,814PCT,1153,310,26.9%,26.9,ALLLEA
2022-2023,WEST VIRGINIA,5401320,ROANE COUNTY SCHOOLS,814PCT,1693,648,38.3%,38.3,ALLLEA
2022-2023,WEST VIRGINIA,5401350,SUMMERS COUNTY SCHOOLS,814PCT,1230,588,47.8%,47.8,ALLLEA
2022-2023,WEST VIRGINIA,5401380,TAYLOR COUNTY SCHOOLS,814PCT,2078,519,25.0%,25,ALLLEA
2022-2023,WEST VIRGINIA,5401410,TUCKER COUNTY SCHOOLS,814PCT,899,277,30.8%,30.8,ALLLEA
2022-2023,WEST VIRGINIA,5401440,TYLER COUNTY SCHOOLS,814PCT,1178,341,28.9%,28.9,ALLLEA
2022-2023,WEST VIRGINIA,5401470,UPSHUR COUNTY SCHOOLS,814PCT,3581,1199,33.5%,33.5,ALLLEA
2022-2023,WEST VIRGINIA,5401500,WAYNE COUNTY SCHOOLS,814PCT,5881,2648,45.0%,45,ALLLEA
2022-2023,WEST VIRGINIA,5401530,WEBSTER COUNTY SCHOOLS,814PCT,1112,354,31.8%,31.8,ALLLEA
2022-2023,WEST VIRGINIA,5401560,WETZEL COUNTY SCHOOLS,814PCT,2055,836,40.7%,40.7,ALLLEA
2022-2023,WEST VIRGINIA,5401590,WIRT COUNTY SCHOOLS,814PCT,867,337,38.9%,38.9,ALLLEA
2022-2023,WEST VIRGINIA,5401620,WOOD COUNTY SCHOOLS,814PCT,11055,3131,28.3%,28.3,ALLLEA
2022-2023,WEST VIRGINIA,5401621,WV SCHOOLS FOR THE DEAF AND THE BLIND,814PCT,60,19,31.7%,31.7,ALLLEA
2022-2023,WEST VIRGINIA,5401650,WYOMING COUNTY SCHOOLS,814PCT,3284,1620,49.3%,49.3,ALLLEA
2022-2023,WEST VIRGINIA,5401652,West Virginia Academy,814PCT,270,39,14.4%,14.4,ALLLEA
2022-2023,WISCONSIN,5500013,Lake Country School District,814PCT,443,43,9.7%,9.7,ALLLEA
2022-2023,WISCONSIN,5500016,Blair-Taylor School District,814PCT,588,123,20.9%,20.9,ALLLEA
2022-2023,WISCONSIN,5500017,River Ridge School District,814PCT,494,43,8.7%,8.7,ALLLEA
2022-2023,WISCONSIN,5500030,Abbotsford School District,814PCT,734,91,12.4%,12.4,ALLLEA
2022-2023,WISCONSIN,5500035,Wisconsin Department of Corrections,814PCT,196,97,49.5%,49.5,ALLLEA
2022-2023,WISCONSIN,5500036,Wisconsin Department of Health Services,814PCT,40,4,10.0%,10,ALLLEA
2022-2023,WISCONSIN,5500039,Downtown Montessori Academy Inc.,814PCT,207,38,18.4%,18.4,ALLLEA
2022-2023,WISCONSIN,5500041,Central City Cyberschool of Milwaukee Inc.,814PCT,369,236,64.0%,64,ALLLEA
2022-2023,WISCONSIN,5500042,Milwaukee Science Education Consortium Inc.,814PCT,1321,714,54.0%,54,ALLLEA
2022-2023,WISCONSIN,5500045,Racine Charter One Inc.,814PCT,462,256,55.4%,55.4,ALLLEA
2022-2023,WISCONSIN,5500047,Darrell L. Hines Academy Inc.,814PCT,169,84,49.7%,49.7,ALLLEA
2022-2023,WISCONSIN,5500052,Trevor-Wilmot Consolidated School District,814PCT,434,57,13.1%,13.1,ALLLEA
2022-2023,WISCONSIN,5500056,Gresham School District,814PCT,279,81,29.0%,29,ALLLEA
2022-2023,WISCONSIN,5500058,Chequamegon School District,814PCT,615,42,6.8%,6.8,ALLLEA
2022-2023,WISCONSIN,5500060,Adams-Friendship Area School District,814PCT,1255,371,29.6%,29.6,ALLLEA
2022-2023,WISCONSIN,5500061,Chetek-Weyerhaeuser Area School District,814PCT,874,230,26.3%,26.3,ALLLEA
2022-2023,WISCONSIN,5500065,Milwaukee Scholars Charter School Inc.,814PCT,612,327,53.4%,53.4,ALLLEA
2022-2023,WISCONSIN,5500066,Dr. Howard Fuller Collegiate Academy Inc.,814PCT,331,241,72.8%,72.8,ALLLEA
2022-2023,WISCONSIN,5500067,Milwaukee Math and Science Academy Inc.,814PCT,211,120,56.9%,56.9,ALLLEA
2022-2023,WISCONSIN,5500069,Trans Center for Youth Inc.,814PCT,121,71,58.7%,58.7,ALLLEA
2022-2023,WISCONSIN,5500073,La Casa De Esperanza Inc.,814PCT,191,58,30.4%,30.4,ALLLEA
2022-2023,WISCONSIN,5500074,Seeds of Health Inc,814PCT,1152,511,44.4%,44.4,ALLLEA
2022-2023,WISCONSIN,5500075,Herman-Neosho-Rubicon School District,814PCT,285,26,9.1%,9.1,ALLLEA
2022-2023,WISCONSIN,5500076,Carmen High School of Science and Technology Inc.,814PCT,386,205,53.1%,53.1,ALLLEA
2022-2023,WISCONSIN,5500077,United Community Center Inc.,814PCT,1385,361,26.1%,26.1,ALLLEA
2022-2023,WISCONSIN,5500078,Penfield Montessori Academy Inc.,814PCT,91,46,50.5%,50.5,ALLLEA
2022-2023,WISCONSIN,5500079,Pathways High Inc.,814PCT,145,93,64.1%,64.1,ALLLEA
2022-2023,WISCONSIN,5500080,Holy Hill Area School District,814PCT,438,44,10.0%,10,ALLLEA
2022-2023,WISCONSIN,5500081,Rocketship Education Wisconsin Inc.,814PCT,619,349,56.4%,56.4,ALLLEA
2022-2023,WISCONSIN,5500082,Isthmus Montessori Academy Inc.,814PCT,188,54,28.7%,28.7,ALLLEA
2022-2023,WISCONSIN,5500083,One City Schools Inc.,814PCT,417,238,57.1%,57.1,ALLLEA
2022-2023,WISCONSIN,5500085,Milestone Democratic School Inc.,814PCT,42,12,28.6%,28.6,ALLLEA
2022-2023,WISCONSIN,5500086,Waadookodaading Ojibwe Language Institute Inc.,814PCT,13,8,61.5%,61.5,ALLLEA
2022-2023,WISCONSIN,5500087,Lake Country Classical Academy Inc.,814PCT,508,31,6.1%,6.1,ALLLEA
2022-2023,WISCONSIN,5500089,Adeline Montessori School Inc.,814PCT,83,25,30.1%,30.1,ALLLEA
2022-2023,WISCONSIN,5500090,New Leaf Prep Academy Inc.,814PCT,155,29,18.7%,18.7,ALLLEA
2022-2023,WISCONSIN,5500091,UpGrade Media Arts Schools Inc.,814PCT,7,4,57.1%,57.1,ALLLEA
2022-2023,WISCONSIN,5500092,The Lincoln Academy Inc.,814PCT,472,99,21.0%,21,ALLLEA
2022-2023,WISCONSIN,5500113,Woodlands School Inc.,814PCT,580,169,29.1%,29.1,ALLLEA
2022-2023,WISCONSIN,5500120,Albany School District,814PCT,248,37,14.9%,14.9,ALLLEA
2022-2023,WISCONSIN,5500150,Algoma School District,814PCT,619,112,18.1%,18.1,ALLLEA
2022-2023,WISCONSIN,5500180,Alma School District,814PCT,225,36,16.0%,16,ALLLEA
2022-2023,WISCONSIN,5500210,Alma Center School District,814PCT,555,58,10.5%,10.5,ALLLEA
2022-2023,WISCONSIN,5500240,Almond-Bancroft School District,814PCT,349,65,18.6%,18.6,ALLLEA
2022-2023,WISCONSIN,5500270,Altoona School District,814PCT,1795,197,11.0%,11,ALLLEA
2022-2023,WISCONSIN,5500300,Amery School District,814PCT,1319,101,7.7%,7.7,ALLLEA
2022-2023,WISCONSIN,5500330,Tomorrow River School District,814PCT,1137,214,18.8%,18.8,ALLLEA
2022-2023,WISCONSIN,5500360,Antigo Unified School District,814PCT,1809,570,31.5%,31.5,ALLLEA
2022-2023,WISCONSIN,5500390,Appleton Area School District,814PCT,14373,3016,21.0%,21,ALLLEA
2022-2023,WISCONSIN,5500420,Arcadia School District,814PCT,1179,190,16.1%,16.1,ALLLEA
2022-2023,WISCONSIN,5500450,Argyle School District,814PCT,275,1,0.4%,0.4,ALLLEA
2022-2023,WISCONSIN,5500510,Ashland School District,814PCT,1734,683,39.4%,39.4,ALLLEA
2022-2023,WISCONSIN,5500540,Ashwaubenon School District,814PCT,3044,535,17.6%,17.6,ALLLEA
2022-2023,WISCONSIN,5500570,Athens School District,814PCT,410,31,7.6%,7.6,ALLLEA
2022-2023,WISCONSIN,5500600,Auburndale School District,814PCT,776,83,10.7%,10.7,ALLLEA
2022-2023,WISCONSIN,5500630,Augusta School District,814PCT,573,111,19.4%,19.4,ALLLEA
2022-2023,WISCONSIN,5500720,Baldwin-Woodville Area School District,814PCT,1635,254,15.5%,15.5,ALLLEA
2022-2023,WISCONSIN,5500750,Unity School District,814PCT,889,233,26.2%,26.2,ALLLEA
2022-2023,WISCONSIN,5500780,Bangor School District,814PCT,597,89,14.9%,14.9,ALLLEA
2022-2023,WISCONSIN,5500810,Baraboo School District,814PCT,2574,746,29.0%,29,ALLLEA
2022-2023,WISCONSIN,5500840,Barneveld School District,814PCT,426,43,10.1%,10.1,ALLLEA
2022-2023,WISCONSIN,5500870,Barron Area School District,814PCT,1026,192,18.7%,18.7,ALLLEA
2022-2023,WISCONSIN,5500900,Bayfield School District,814PCT,393,196,49.9%,49.9,ALLLEA
2022-2023,WISCONSIN,5500960,Beaver Dam Unified School District,814PCT,2972,460,15.5%,15.5,ALLLEA
2022-2023,WISCONSIN,5500990,Belleville School District,814PCT,859,107,12.5%,12.5,ALLLEA
2022-2023,WISCONSIN,5501020,Belmont Community School District,814PCT,373,46,12.3%,12.3,ALLLEA
